cod_ccaa;comunidad autonoma;cod_prov;provincia;tipo;anio;valor
13; Madrid, Comunidad de;;;Vivienda protegida;2007;5.852
13; Madrid, Comunidad de;28; Madrid;Vivienda nueva;2007;29.477
13; Madrid, Comunidad de;28; Madrid;Vivienda usada;2007;55.453
13; Madrid, Comunidad de;28; Madrid;Vivienda libre;2007;79.078
13; Madrid, Comunidad de;28; Madrid;Vivienda protegida;2007;5.852
13; Madrid, Comunidad de;;;Vivienda nueva;2008;27.497
13; Madrid, Comunidad de;;;Vivienda usada;2008;31.797
13; Madrid, Comunidad de;;;Vivienda libre;2008;53.988
13; Madrid, Comunidad de;;;Vivienda protegida;2008;5.306
13; Madrid, Comunidad de;28; Madrid;Vivienda nueva;2008;27.497
13; Madrid, Comunidad de;28; Madrid;Vivienda usada;2008;31.797
13; Madrid, Comunidad de;28; Madrid;Vivienda libre;2008;53.988
13; Madrid, Comunidad de;28; Madrid;Vivienda protegida;2008;5.306
13; Madrid, Comunidad de;;;Vivienda nueva;2009;26.390
13; Madrid, Comunidad de;;;Vivienda usada;2009;25.334
13; Madrid, Comunidad de;;;Vivienda libre;2009;45.712
13; Madrid, Comunidad de;;;Vivienda protegida;2009;6.012
13; Madrid, Comunidad de;28; Madrid;Vivienda nueva;2009;26.390
13; Madrid, Comunidad de;28; Madrid;Vivienda usada;2009;25.334
13; Madrid, Comunidad de;28; Madrid;Vivienda libre;2009;45.712
13; Madrid, Comunidad de;28; Madrid;Vivienda protegida;2009;6.012
13; Madrid, Comunidad de;;;Vivienda nueva;2010;29.068
13; Madrid, Comunidad de;;;Vivienda usada;2010;31.610
13; Madrid, Comunidad de;;;Vivienda libre;2010;52.403
13; Madrid, Comunidad de;;;Vivienda protegida;2010;8.275
13; Madrid, Comunidad de;28; Madrid;Vivienda nueva;2010;29.068
13; Madrid, Comunidad de;28; Madrid;Vivienda usada;2010;31.610
13; Madrid, Comunidad de;28; Madrid;Vivienda libre;2010;52.403
13; Madrid, Comunidad de;28; Madrid;Vivienda protegida;2010;8.275
13; Madrid, Comunidad de;;;Vivienda nueva;2011;24.318
13; Madrid, Comunidad de;;;Vivienda usada;2011;24.886
13; Madrid, Comunidad de;;;Vivienda libre;2011;40.255
13; Madrid, Comunidad de;;;Vivienda protegida;2011;8.949
13; Madrid, Comunidad de;28; Madrid;Vivienda nueva;2011;24.318
13; Madrid, Comunidad de;28; Madrid;Vivienda usada;2011;24.886
13; Madrid, Comunidad de;28; Madrid;Vivienda libre;2011;40.255
13; Madrid, Comunidad de;28; Madrid;Vivienda protegida;2011;8.949
13; Madrid, Comunidad de;;;Vivienda nueva;2012;19.045
13; Madrid, Comunidad de;;;Vivienda usada;2012;21.983
13; Madrid, Comunidad de;;;Vivienda libre;2012;35.692
13; Madrid, Comunidad de;;;Vivienda protegida;2012;5.336
13; Madrid, Comunidad de;28; Madrid;Vivienda nueva;2012;19.045
13; Madrid, Comunidad de;28; Madrid;Vivienda usada;2012;21.983
13; Madrid, Comunidad de;28; Madrid;Vivienda libre;2012;35.692
13; Madrid, Comunidad de;28; Madrid;Vivienda protegida;2012;5.336
13; Madrid, Comunidad de;;;Vivienda nueva;2013;18.952
13; Madrid, Comunidad de;;;Vivienda usada;2013;22.426
13; Madrid, Comunidad de;;;Vivienda libre;2013;35.034
13; Madrid, Comunidad de;;;Vivienda protegida;2013;6.344
13; Madrid, Comunidad de;28; Madrid;Vivienda nueva;2013;18.952
13; Madrid, Comunidad de;28; Madrid;Vivienda usada;2013;22.426
13; Madrid, Comunidad de;28; Madrid;Vivienda libre;2013;35.034
13; Madrid, Comunidad de;28; Madrid;Vivienda protegida;2013;6.344
13; Madrid, Comunidad de;;;Vivienda nueva;2014;17.160
13; Madrid, Comunidad de;;;Vivienda usada;2014;27.328
13; Madrid, Comunidad de;;;Vivienda libre;2014;39.647
13; Madrid, Comunidad de;;;Vivienda protegida;2014;4.841
13; Madrid, Comunidad de;28; Madrid;Vivienda nueva;2014;17.160
13; Madrid, Comunidad de;28; Madrid;Vivienda usada;2014;27.328
13; Madrid, Comunidad de;28; Madrid;Vivienda libre;2014;39.647
13; Madrid, Comunidad de;28; Madrid;Vivienda protegida;2014;4.841
13; Madrid, Comunidad de;;;Vivienda nueva;2015;12.412
13; Madrid, Comunidad de;;;Vivienda usada;2015;39.473
13; Madrid, Comunidad de;;;Vivienda libre;2015;46.558
13; Madrid, Comunidad de;;;Vivienda protegida;2015;5.327
13; Madrid, Comunidad de;28; Madrid;Vivienda nueva;2015;12.412
13; Madrid, Comunidad de;28; Madrid;Vivienda usada;2015;39.473
13; Madrid, Comunidad de;28; Madrid;Vivienda libre;2015;46.558
13; Madrid, Comunidad de;28; Madrid;Vivienda protegida;2015;5.327
13; Madrid, Comunidad de;;;Vivienda nueva;2016;13.509
13; Madrid, Comunidad de;;;Vivienda usada;2016;45.550
13; Madrid, Comunidad de;;;Vivienda libre;2016;53.378
13; Madrid, Comunidad de;;;Vivienda protegida;2016;5.681
13; Madrid, Comunidad de;28; Madrid;Vivienda nueva;2016;13.509
13; Madrid, Comunidad de;28; Madrid;Vivienda usada;2016;45.550
13; Madrid, Comunidad de;28; Madrid;Vivienda libre;2016;53.378
13; Madrid, Comunidad de;28; Madrid;Vivienda protegida;2016;5.681
13; Madrid, Comunidad de;;;Vivienda nueva;2017;15.675
13; Madrid, Comunidad de;;;Vivienda usada;2017;54.737
13; Madrid, Comunidad de;;;Vivienda libre;2017;64.526
13; Madrid, Comunidad de;;;Vivienda protegida;2017;5.886
13; Madrid, Comunidad de;28; Madrid;Vivienda nueva;2017;15.675
13; Madrid, Comunidad de;28; Madrid;Vivienda usada;2017;54.737
13; Madrid, Comunidad de;28; Madrid;Vivienda libre;2017;64.526
13; Madrid, Comunidad de;28; Madrid;Vivienda protegida;2017;5.886
13; Madrid, Comunidad de;;;Vivienda nueva;2018;16.988
13; Madrid, Comunidad de;;;Vivienda usada;2018;59.615
13; Madrid, Comunidad de;;;Vivienda libre;2018;70.418
13; Madrid, Comunidad de;;;Vivienda protegida;2018;6.185
13; Madrid, Comunidad de;28; Madrid;Vivienda nueva;2018;16.988
13; Madrid, Comunidad de;28; Madrid;Vivienda usada;2018;59.615
13; Madrid, Comunidad de;28; Madrid;Vivienda libre;2018;70.418
13; Madrid, Comunidad de;28; Madrid;Vivienda protegida;2018;6.185
13; Madrid, Comunidad de;;;Vivienda nueva;2019;16.787
13; Madrid, Comunidad de;;;Vivienda usada;2019;55.008
13; Madrid, Comunidad de;;;Vivienda libre;2019;66.164
13; Madrid, Comunidad de;;;Vivienda protegida;2019;5.631
13; Madrid, Comunidad de;28; Madrid;Vivienda nueva;2019;16.787
13; Madrid, Comunidad de;28; Madrid;Vivienda usada;2019;55.008
13; Madrid, Comunidad de;28; Madrid;Vivienda libre;2019;66.164
13; Madrid, Comunidad de;28; Madrid;Vivienda protegida;2019;5.631
13; Madrid, Comunidad de;;;Vivienda nueva;2020;16.194
13; Madrid, Comunidad de;;;Vivienda usada;2020;42.344
13; Madrid, Comunidad de;;;Vivienda libre;2020;54.078
13; Madrid, Comunidad de;;;Vivienda protegida;2020;4.460
13; Madrid, Comunidad de;28; Madrid;Vivienda nueva;2020;16.194
13; Madrid, Comunidad de;28; Madrid;Vivienda usada;2020;42.344
13; Madrid, Comunidad de;28; Madrid;Vivienda libre;2020;54.078
13; Madrid, Comunidad de;28; Madrid;Vivienda protegida;2020;4.460
13; Madrid, Comunidad de;;;Vivienda nueva;2021;21.291
13; Madrid, Comunidad de;;;Vivienda usada;2021;59.645
13; Madrid, Comunidad de;;;Vivienda libre;2021;74.649
13; Madrid, Comunidad de;;;Vivienda protegida;2021;6.287
13; Madrid, Comunidad de;28; Madrid;Vivienda nueva;2021;21.291
13; Madrid, Comunidad de;28; Madrid;Vivienda usada;2021;59.645
13; Madrid, Comunidad de;28; Madrid;Vivienda libre;2021;74.649
13; Madrid, Comunidad de;28; Madrid;Vivienda protegida;2021;6.287
13; Madrid, Comunidad de;;;Vivienda nueva;2022;18.346
13; Madrid, Comunidad de;;;Vivienda usada;2022;65.168
13; Madrid, Comunidad de;;;Vivienda libre;2022;78.077
13; Madrid, Comunidad de;;;Vivienda protegida;2022;5.437
13; Madrid, Comunidad de;28; Madrid;Vivienda nueva;2022;18.346
13; Madrid, Comunidad de;28; Madrid;Vivienda usada;2022;65.168
13; Madrid, Comunidad de;28; Madrid;Vivienda libre;2022;78.077
13; Madrid, Comunidad de;28; Madrid;Vivienda protegida;2022;5.437
13; Madrid, Comunidad de;;;Vivienda nueva;2023;15.507
13; Madrid, Comunidad de;;;Vivienda usada;2023;54.448
13; Madrid, Comunidad de;;;Vivienda libre;2023;65.813
13; Madrid, Comunidad de;;;Vivienda protegida;2023;4.142
13; Madrid, Comunidad de;28; Madrid;Vivienda nueva;2023;15.507
13; Madrid, Comunidad de;28; Madrid;Vivienda usada;2023;54.448
13; Madrid, Comunidad de;28; Madrid;Vivienda libre;2023;65.813
13; Madrid, Comunidad de;28; Madrid;Vivienda protegida;2023;4.142
13; Madrid, Comunidad de;;;Vivienda nueva;2024;16.747
13; Madrid, Comunidad de;;;Vivienda usada;2024;61.195
13; Madrid, Comunidad de;;;Vivienda libre;2024;73.161
13; Madrid, Comunidad de;;;Vivienda protegida;2024;4.781
13; Madrid, Comunidad de;28; Madrid;Vivienda nueva;2024;16.747
13; Madrid, Comunidad de;28; Madrid;Vivienda usada;2024;61.195
13; Madrid, Comunidad de;28; Madrid;Vivienda libre;2024;73.161
13; Madrid, Comunidad de;28; Madrid;Vivienda protegida;2024;4.781
14; Murcia, Región de;;;Vivienda nueva;2007;15.374
14; Murcia, Región de;;;Vivienda usada;2007;15.970
14; Murcia, Región de;;;Vivienda libre;2007;29.358
14; Murcia, Región de;;;Vivienda protegida;2007;1.986
14; Murcia, Región de;30; Murcia;Vivienda nueva;2007;15.374
14; Murcia, Región de;30; Murcia;Vivienda usada;2007;15.970
14; Murcia, Región de;30; Murcia;Vivienda libre;2007;29.358
14; Murcia, Región de;30; Murcia;Vivienda protegida;2007;1.986
14; Murcia, Región de;;;Vivienda nueva;2008;14.340
14; Murcia, Región de;;;Vivienda usada;2008;10.573
14; Murcia, Región de;;;Vivienda libre;2008;23.568
14; Murcia, Región de;;;Vivienda protegida;2008;1.345
14; Murcia, Región de;30; Murcia;Vivienda nueva;2008;14.340
14; Murcia, Región de;30; Murcia;Vivienda usada;2008;10.573
14; Murcia, Región de;30; Murcia;Vivienda libre;2008;23.568
14; Murcia, Región de;30; Murcia;Vivienda protegida;2008;1.345
14; Murcia, Región de;;;Vivienda nueva;2009;10.943
14; Murcia, Región de;;;Vivienda usada;2009;7.193
14; Murcia, Región de;;;Vivienda libre;2009;17.389
14; Murcia, Región de;;;Vivienda protegida;2009;747
14; Murcia, Región de;30; Murcia;Vivienda nueva;2009;10.943
14; Murcia, Región de;30; Murcia;Vivienda usada;2009;7.193
14; Murcia, Región de;30; Murcia;Vivienda libre;2009;17.389
14; Murcia, Región de;30; Murcia;Vivienda protegida;2009;747
14; Murcia, Región de;;;Vivienda nueva;2010;9.034
14; Murcia, Región de;;;Vivienda usada;2010;7.304
14; Murcia, Región de;;;Vivienda libre;2010;15.354
14; Murcia, Región de;;;Vivienda protegida;2010;984
14; Murcia, Región de;30; Murcia;Vivienda nueva;2010;9.034
14; Murcia, Región de;30; Murcia;Vivienda usada;2010;7.304
14; Murcia, Región de;30; Murcia;Vivienda libre;2010;15.354
14; Murcia, Región de;30; Murcia;Vivienda protegida;2010;984
14; Murcia, Región de;;;Vivienda nueva;2011;6.503
14; Murcia, Región de;;;Vivienda usada;2011;5.705
14; Murcia, Región de;;;Vivienda libre;2011;11.280
14; Murcia, Región de;;;Vivienda protegida;2011;928
14; Murcia, Región de;30; Murcia;Vivienda nueva;2011;6.503
14; Murcia, Región de;30; Murcia;Vivienda usada;2011;5.705
14; Murcia, Región de;30; Murcia;Vivienda libre;2011;11.280
14; Murcia, Región de;30; Murcia;Vivienda protegida;2011;928
14; Murcia, Región de;;;Vivienda nueva;2012;5.031
14; Murcia, Región de;;;Vivienda usada;2012;5.010
14; Murcia, Región de;;;Vivienda libre;2012;9.130
14; Murcia, Región de;;;Vivienda protegida;2012;911
14; Murcia, Región de;30; Murcia;Vivienda nueva;2012;5.031
14; Murcia, Región de;30; Murcia;Vivienda usada;2012;5.010
14; Murcia, Región de;30; Murcia;Vivienda libre;2012;9.130
14; Murcia, Región de;30; Murcia;Vivienda protegida;2012;911
14; Murcia, Región de;;;Vivienda nueva;2013;5.420
14; Murcia, Región de;;;Vivienda usada;2013;5.113
14; Murcia, Región de;;;Vivienda libre;2013;9.670
14; Murcia, Región de;;;Vivienda protegida;2013;863
14; Murcia, Región de;30; Murcia;Vivienda nueva;2013;5.420
14; Murcia, Región de;30; Murcia;Vivienda usada;2013;5.113
14; Murcia, Región de;30; Murcia;Vivienda libre;2013;9.670
14; Murcia, Región de;30; Murcia;Vivienda protegida;2013;863
14; Murcia, Región de;;;Vivienda nueva;2014;4.229
14; Murcia, Región de;;;Vivienda usada;2014;5.608
14; Murcia, Región de;;;Vivienda libre;2014;9.003
14; Murcia, Región de;;;Vivienda protegida;2014;834
14; Murcia, Región de;30; Murcia;Vivienda nueva;2014;4.229
14; Murcia, Región de;30; Murcia;Vivienda usada;2014;5.608
14; Murcia, Región de;30; Murcia;Vivienda libre;2014;9.003
14; Murcia, Región de;30; Murcia;Vivienda protegida;2014;834
14; Murcia, Región de;;;Vivienda nueva;2015;1.998
14; Murcia, Región de;;;Vivienda usada;2015;9.025
14; Murcia, Región de;;;Vivienda libre;2015;10.112
14; Murcia, Región de;;;Vivienda protegida;2015;911
14; Murcia, Región de;30; Murcia;Vivienda nueva;2015;1.998
14; Murcia, Región de;30; Murcia;Vivienda usada;2015;9.025
14; Murcia, Región de;30; Murcia;Vivienda libre;2015;10.112
14; Murcia, Región de;30; Murcia;Vivienda protegida;2015;911
14; Murcia, Región de;;;Vivienda nueva;2016;1.894
14; Murcia, Región de;;;Vivienda usada;2016;9.837
14; Murcia, Región de;;;Vivienda libre;2016;10.579
14; Murcia, Región de;;;Vivienda protegida;2016;1.152
14; Murcia, Región de;30; Murcia;Vivienda nueva;2016;1.894
14; Murcia, Región de;30; Murcia;Vivienda usada;2016;9.837
14; Murcia, Región de;30; Murcia;Vivienda libre;2016;10.579
14; Murcia, Región de;30; Murcia;Vivienda protegida;2016;1.152
14; Murcia, Región de;;;Vivienda nueva;2017;2.023
14; Murcia, Región de;;;Vivienda usada;2017;11.162
14; Murcia, Región de;;;Vivienda libre;2017;11.784
14; Murcia, Región de;;;Vivienda protegida;2017;1.401
14; Murcia, Región de;30; Murcia;Vivienda nueva;2017;2.023
14; Murcia, Región de;30; Murcia;Vivienda usada;2017;11.162
14; Murcia, Región de;30; Murcia;Vivienda libre;2017;11.784
14; Murcia, Región de;30; Murcia;Vivienda protegida;2017;1.401
14; Murcia, Región de;;;Vivienda nueva;2018;2.752
14; Murcia, Región de;;;Vivienda usada;2018;13.685
14; Murcia, Región de;;;Vivienda libre;2018;14.694
14; Murcia, Región de;;;Vivienda protegida;2018;1.743
14; Murcia, Región de;30; Murcia;Vivienda nueva;2018;2.752
14; Murcia, Región de;30; Murcia;Vivienda usada;2018;13.685
14; Murcia, Región de;30; Murcia;Vivienda libre;2018;14.694
14; Murcia, Región de;30; Murcia;Vivienda protegida;2018;1.743
14; Murcia, Región de;;;Vivienda nueva;2019;2.794
14; Murcia, Región de;;;Vivienda usada;2019;13.879
14; Murcia, Región de;;;Vivienda libre;2019;14.815
14; Murcia, Región de;;;Vivienda protegida;2019;1.858
14; Murcia, Región de;30; Murcia;Vivienda nueva;2019;2.794
14; Murcia, Región de;30; Murcia;Vivienda usada;2019;13.879
14; Murcia, Región de;30; Murcia;Vivienda libre;2019;14.815
14; Murcia, Región de;30; Murcia;Vivienda protegida;2019;1.858
14; Murcia, Región de;;;Vivienda nueva;2020;2.830
14; Murcia, Región de;;;Vivienda usada;2020;12.191
14; Murcia, Región de;;;Vivienda libre;2020;13.399
14; Murcia, Región de;;;Vivienda protegida;2020;1.622
14; Murcia, Región de;30; Murcia;Vivienda nueva;2020;2.830
14; Murcia, Región de;30; Murcia;Vivienda usada;2020;12.191
14; Murcia, Región de;30; Murcia;Vivienda libre;2020;13.399
14; Murcia, Región de;30; Murcia;Vivienda protegida;2020;1.622
14; Murcia, Región de;;;Vivienda nueva;2021;3.720
14; Murcia, Región de;;;Vivienda usada;2021;16.065
14; Murcia, Región de;;;Vivienda libre;2021;17.971
14; Murcia, Región de;;;Vivienda protegida;2021;1.814
14; Murcia, Región de;30; Murcia;Vivienda nueva;2021;3.720
14; Murcia, Región de;30; Murcia;Vivienda usada;2021;16.065
14; Murcia, Región de;30; Murcia;Vivienda libre;2021;17.971
14; Murcia, Región de;30; Murcia;Vivienda protegida;2021;1.814
14; Murcia, Región de;;;Vivienda nueva;2022;3.796
14; Murcia, Región de;;;Vivienda usada;2022;18.898
14; Murcia, Región de;;;Vivienda libre;2022;20.562
14; Murcia, Región de;;;Vivienda protegida;2022;2.132
14; Murcia, Región de;30; Murcia;Vivienda nueva;2022;3.796
14; Murcia, Región de;30; Murcia;Vivienda usada;2022;18.898
14; Murcia, Región de;30; Murcia;Vivienda libre;2022;20.562
14; Murcia, Región de;30; Murcia;Vivienda protegida;2022;2.132
14; Murcia, Región de;;;Vivienda nueva;2023;3.966
14; Murcia, Región de;;;Vivienda usada;2023;17.558
14; Murcia, Región de;;;Vivienda libre;2023;19.703
14; Murcia, Región de;;;Vivienda protegida;2023;1.821
14; Murcia, Región de;30; Murcia;Vivienda nueva;2023;3.966
14; Murcia, Región de;30; Murcia;Vivienda usada;2023;17.558
14; Murcia, Región de;30; Murcia;Vivienda libre;2023;19.703
14; Murcia, Región de;30; Murcia;Vivienda protegida;2023;1.821
14; Murcia, Región de;;;Vivienda nueva;2024;4.674
14; Murcia, Región de;;;Vivienda usada;2024;18.874
14; Murcia, Región de;;;Vivienda libre;2024;21.338
14; Murcia, Región de;;;Vivienda protegida;2024;2.210
14; Murcia, Región de;30; Murcia;Vivienda nueva;2024;4.674
14; Murcia, Región de;30; Murcia;Vivienda usada;2024;18.874
14; Murcia, Región de;30; Murcia;Vivienda libre;2024;21.338
14; Murcia, Región de;30; Murcia;Vivienda protegida;2024;2.210
15; Navarra, Comunidad Foral d;;;Vivienda nueva;2007;6.115
15; Navarra, Comunidad Foral d;;;Vivienda usada;2007;3.477
15; Navarra, Comunidad Foral d;;;Vivienda libre;2007;8.419
15; Navarra, Comunidad Foral d;;;Vivienda protegida;2007;1.173
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda nueva;2007;6.115
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda usada;2007;3.477
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda libre;2007;8.419
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda protegida;2007;1.173
15; Navarra, Comunidad Foral d;;;Vivienda nueva;2008;4.204
15; Navarra, Comunidad Foral d;;;Vivienda usada;2008;2.195
15; Navarra, Comunidad Foral d;;;Vivienda libre;2008;5.138
15; Navarra, Comunidad Foral d;;;Vivienda protegida;2008;1.261
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda nueva;2008;4.204
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda usada;2008;2.195
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda libre;2008;5.138
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda protegida;2008;1.261
15; Navarra, Comunidad Foral d;;;Vivienda nueva;2009;3.085
15; Navarra, Comunidad Foral d;;;Vivienda usada;2009;1.948
15; Navarra, Comunidad Foral d;;;Vivienda libre;2009;4.118
15; Navarra, Comunidad Foral d;;;Vivienda protegida;2009;915
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda nueva;2009;3.085
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda usada;2009;1.948
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda libre;2009;4.118
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda protegida;2009;915
15; Navarra, Comunidad Foral d;;;Vivienda nueva;2010;3.568
15; Navarra, Comunidad Foral d;;;Vivienda usada;2010;2.293
15; Navarra, Comunidad Foral d;;;Vivienda libre;2010;4.629
15; Navarra, Comunidad Foral d;;;Vivienda protegida;2010;1.232
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda nueva;2010;3.568
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda usada;2010;2.293
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda libre;2010;4.629
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda protegida;2010;1.232
15; Navarra, Comunidad Foral d;;;Vivienda nueva;2011;2.379
15; Navarra, Comunidad Foral d;;;Vivienda usada;2011;2.117
15; Navarra, Comunidad Foral d;;;Vivienda libre;2011;3.115
15; Navarra, Comunidad Foral d;;;Vivienda protegida;2011;1.381
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda nueva;2011;2.379
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda usada;2011;2.117
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda libre;2011;3.115
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda protegida;2011;1.381
15; Navarra, Comunidad Foral d;;;Vivienda nueva;2012;2.091
15; Navarra, Comunidad Foral d;;;Vivienda usada;2012;1.902
15; Navarra, Comunidad Foral d;;;Vivienda libre;2012;2.952
15; Navarra, Comunidad Foral d;;;Vivienda protegida;2012;1.041
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda nueva;2012;2.091
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda usada;2012;1.902
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda libre;2012;2.952
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda protegida;2012;1.041
15; Navarra, Comunidad Foral d;;;Vivienda nueva;2013;1.642
15; Navarra, Comunidad Foral d;;;Vivienda usada;2013;2.223
15; Navarra, Comunidad Foral d;;;Vivienda libre;2013;3.039
15; Navarra, Comunidad Foral d;;;Vivienda protegida;2013;826
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda nueva;2013;1.642
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda usada;2013;2.223
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda libre;2013;3.039
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda protegida;2013;826
15; Navarra, Comunidad Foral d;;;Vivienda nueva;2014;1.845
15; Navarra, Comunidad Foral d;;;Vivienda usada;2014;2.541
15; Navarra, Comunidad Foral d;;;Vivienda libre;2014;3.248
15; Navarra, Comunidad Foral d;;;Vivienda protegida;2014;1.138
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda nueva;2014;1.845
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda usada;2014;2.541
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda libre;2014;3.248
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda protegida;2014;1.138
15; Navarra, Comunidad Foral d;;;Vivienda nueva;2015;1.121
15; Navarra, Comunidad Foral d;;;Vivienda usada;2015;3.165
15; Navarra, Comunidad Foral d;;;Vivienda libre;2015;3.575
15; Navarra, Comunidad Foral d;;;Vivienda protegida;2015;711
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda nueva;2015;1.121
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda usada;2015;3.165
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda libre;2015;3.575
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda protegida;2015;711
15; Navarra, Comunidad Foral d;;;Vivienda nueva;2016;1.085
15; Navarra, Comunidad Foral d;;;Vivienda usada;2016;3.546
15; Navarra, Comunidad Foral d;;;Vivienda libre;2016;3.913
15; Navarra, Comunidad Foral d;;;Vivienda protegida;2016;718
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda nueva;2016;1.085
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda usada;2016;3.546
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda libre;2016;3.913
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda protegida;2016;718
15; Navarra, Comunidad Foral d;;;Vivienda nueva;2017;1.102
15; Navarra, Comunidad Foral d;;;Vivienda usada;2017;4.043
15; Navarra, Comunidad Foral d;;;Vivienda libre;2017;4.377
15; Navarra, Comunidad Foral d;;;Vivienda protegida;2017;768
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda nueva;2017;1.102
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda usada;2017;4.043
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda libre;2017;4.377
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda protegida;2017;768
15; Navarra, Comunidad Foral d;;;Vivienda nueva;2018;1.495
15; Navarra, Comunidad Foral d;;;Vivienda usada;2018;4.607
15; Navarra, Comunidad Foral d;;;Vivienda libre;2018;5.044
15; Navarra, Comunidad Foral d;;;Vivienda protegida;2018;1.058
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda nueva;2018;1.495
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda usada;2018;4.607
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda libre;2018;5.044
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda protegida;2018;1.058
15; Navarra, Comunidad Foral d;;;Vivienda nueva;2019;1.446
15; Navarra, Comunidad Foral d;;;Vivienda usada;2019;4.265
15; Navarra, Comunidad Foral d;;;Vivienda libre;2019;4.968
15; Navarra, Comunidad Foral d;;;Vivienda protegida;2019;743
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda nueva;2019;1.446
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda usada;2019;4.265
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda libre;2019;4.968
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda protegida;2019;743
15; Navarra, Comunidad Foral d;;;Vivienda nueva;2020;1.299
15; Navarra, Comunidad Foral d;;;Vivienda usada;2020;3.622
15; Navarra, Comunidad Foral d;;;Vivienda libre;2020;4.270
15; Navarra, Comunidad Foral d;;;Vivienda protegida;2020;651
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda nueva;2020;1.299
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda usada;2020;3.622
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda libre;2020;4.270
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda protegida;2020;651
15; Navarra, Comunidad Foral d;;;Vivienda nueva;2021;2.023
15; Navarra, Comunidad Foral d;;;Vivienda usada;2021;4.526
15; Navarra, Comunidad Foral d;;;Vivienda libre;2021;5.700
15; Navarra, Comunidad Foral d;;;Vivienda protegida;2021;849
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda nueva;2021;2.023
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda usada;2021;4.526
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda libre;2021;5.700
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda protegida;2021;849
15; Navarra, Comunidad Foral d;;;Vivienda nueva;2022;2.154
15; Navarra, Comunidad Foral d;;;Vivienda usada;2022;4.645
15; Navarra, Comunidad Foral d;;;Vivienda libre;2022;5.978
15; Navarra, Comunidad Foral d;;;Vivienda protegida;2022;821
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda nueva;2022;2.154
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda usada;2022;4.645
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda libre;2022;5.978
15; Navarra, Comunidad Foral d;31; Navarra;Vivienda protegida;2022;821
