cod_ccaa;comunidad autonoma;cod_prov;provincia;Tipo de edificación;Tipo de dato;anio;valor
1;Andalucía;23;Jaén;Vivienda unifamiliar;Índice;2011;103,373
1;Andalucía;23;Jaén;Vivienda unifamiliar;Variación anual;2023;0
1;Andalucía;23;Jaén;Vivienda unifamiliar;Variación anual;2022;1,4
1;Andalucía;23;Jaén;Vivienda unifamiliar;Variación anual;2021;3,1
1;Andalucía;23;Jaén;Vivienda unifamiliar;Variación anual;2020;0,3
1;Andalucía;23;Jaén;Vivienda unifamiliar;Variación anual;2019;1
1;Andalucía;23;Jaén;Vivienda unifamiliar;Variación anual;2018;0,3
1;Andalucía;23;Jaén;Vivienda unifamiliar;Variación anual;2017;3
1;Andalucía;23;Jaén;Vivienda unifamiliar;Variación anual;2016;0,8
1;Andalucía;23;Jaén;Vivienda unifamiliar;Variación anual;2015;-0,9
1;Andalucía;23;Jaén;Vivienda unifamiliar;Variación anual;2014;-1,6
1;Andalucía;23;Jaén;Vivienda unifamiliar;Variación anual;2013;-0,7
1;Andalucía;23;Jaén;Vivienda unifamiliar;Variación anual;2012;-0,2
1;Andalucía;23;Jaén;Vivienda unifamiliar;Variación anual;2011;0
1;Andalucía;23;Jaén;Vivienda colectiva;Índice;2023;112,227
1;Andalucía;23;Jaén;Vivienda colectiva;Índice;2022;110,859
1;Andalucía;23;Jaén;Vivienda colectiva;Índice;2021;108,784
1;Andalucía;23;Jaén;Vivienda colectiva;Índice;2020;107,095
1;Andalucía;23;Jaén;Vivienda colectiva;Índice;2019;106,742
1;Andalucía;23;Jaén;Vivienda colectiva;Índice;2018;104,126
1;Andalucía;23;Jaén;Vivienda colectiva;Índice;2017;103,064
1;Andalucía;23;Jaén;Vivienda colectiva;Índice;2016;101,713
1;Andalucía;23;Jaén;Vivienda colectiva;Índice;2015;100
1;Andalucía;23;Jaén;Vivienda colectiva;Índice;2014;100,84
1;Andalucía;23;Jaén;Vivienda colectiva;Índice;2013;101,527
1;Andalucía;23;Jaén;Vivienda colectiva;Índice;2012;103,96
1;Andalucía;23;Jaén;Vivienda colectiva;Índice;2011;105,221
1;Andalucía;23;Jaén;Vivienda colectiva;Variación anual;2023;1,2
1;Andalucía;23;Jaén;Vivienda colectiva;Variación anual;2022;1,9
1;Andalucía;23;Jaén;Vivienda colectiva;Variación anual;2021;1,6
1;Andalucía;23;Jaén;Vivienda colectiva;Variación anual;2020;0,3
1;Andalucía;23;Jaén;Vivienda colectiva;Variación anual;2019;2,5
1;Andalucía;23;Jaén;Vivienda colectiva;Variación anual;2018;1
1;Andalucía;23;Jaén;Vivienda colectiva;Variación anual;2017;1,3
1;Andalucía;23;Jaén;Vivienda colectiva;Variación anual;2016;1,7
1;Andalucía;23;Jaén;Vivienda colectiva;Variación anual;2015;-0,8
1;Andalucía;23;Jaén;Vivienda colectiva;Variación anual;2014;-0,7
1;Andalucía;23;Jaén;Vivienda colectiva;Variación anual;2013;-2,3
1;Andalucía;23;Jaén;Vivienda colectiva;Variación anual;2012;-1,2
1;Andalucía;23;Jaén;Vivienda colectiva;Variación anual;2011;0
7;Castilla y León;24;León;Vivienda unifamiliar;Índice;2023;106,22
7;Castilla y León;24;León;Vivienda unifamiliar;Índice;2022;106,087
7;Castilla y León;24;León;Vivienda unifamiliar;Índice;2021;104,836
7;Castilla y León;24;León;Vivienda unifamiliar;Índice;2020;102,966
7;Castilla y León;24;León;Vivienda unifamiliar;Índice;2019;102,493
7;Castilla y León;24;León;Vivienda unifamiliar;Índice;2018;103,228
7;Castilla y León;24;León;Vivienda unifamiliar;Índice;2017;101,996
7;Castilla y León;24;León;Vivienda unifamiliar;Índice;2016;100,782
7;Castilla y León;24;León;Vivienda unifamiliar;Índice;2015;100
7;Castilla y León;24;León;Vivienda unifamiliar;Índice;2014;99,552
7;Castilla y León;24;León;Vivienda unifamiliar;Índice;2013;99,01
7;Castilla y León;24;León;Vivienda unifamiliar;Índice;2012;99,696
7;Castilla y León;24;León;Vivienda unifamiliar;Índice;2011;98,76
7;Castilla y León;24;León;Vivienda unifamiliar;Variación anual;2023;0,1
7;Castilla y León;24;León;Vivienda unifamiliar;Variación anual;2022;1,2
7;Castilla y León;24;León;Vivienda unifamiliar;Variación anual;2021;1,8
7;Castilla y León;24;León;Vivienda unifamiliar;Variación anual;2020;0,5
7;Castilla y León;24;León;Vivienda unifamiliar;Variación anual;2019;-0,7
7;Castilla y León;24;León;Vivienda unifamiliar;Variación anual;2018;1,2
7;Castilla y León;24;León;Vivienda unifamiliar;Variación anual;2017;1,2
7;Castilla y León;24;León;Vivienda unifamiliar;Variación anual;2016;0,8
7;Castilla y León;24;León;Vivienda unifamiliar;Variación anual;2015;0,5
7;Castilla y León;24;León;Vivienda unifamiliar;Variación anual;2014;0,5
7;Castilla y León;24;León;Vivienda unifamiliar;Variación anual;2013;-0,7
7;Castilla y León;24;León;Vivienda unifamiliar;Variación anual;2012;0,9
7;Castilla y León;24;León;Vivienda unifamiliar;Variación anual;2011;0
7;Castilla y León;24;León;Vivienda colectiva;Índice;2023;110,668
7;Castilla y León;24;León;Vivienda colectiva;Índice;2022;108,796
7;Castilla y León;24;León;Vivienda colectiva;Índice;2021;106,732
7;Castilla y León;24;León;Vivienda colectiva;Índice;2020;105,176
7;Castilla y León;24;León;Vivienda colectiva;Índice;2019;104,465
7;Castilla y León;24;León;Vivienda colectiva;Índice;2018;102,616
7;Castilla y León;24;León;Vivienda colectiva;Índice;2017;101,718
7;Castilla y León;24;León;Vivienda colectiva;Índice;2016;100,963
7;Castilla y León;24;León;Vivienda colectiva;Índice;2015;100
7;Castilla y León;24;León;Vivienda colectiva;Índice;2014;100,623
7;Castilla y León;24;León;Vivienda colectiva;Índice;2013;100,986
7;Castilla y León;24;León;Vivienda colectiva;Índice;2012;102,52
7;Castilla y León;24;León;Vivienda colectiva;Índice;2011;102,542
7;Castilla y León;24;León;Vivienda colectiva;Variación anual;2023;1,7
7;Castilla y León;24;León;Vivienda colectiva;Variación anual;2022;1,9
7;Castilla y León;24;León;Vivienda colectiva;Variación anual;2021;1,5
7;Castilla y León;24;León;Vivienda colectiva;Variación anual;2020;0,7
7;Castilla y León;24;León;Vivienda colectiva;Variación anual;2019;1,8
7;Castilla y León;24;León;Vivienda colectiva;Variación anual;2018;0,9
7;Castilla y León;24;León;Vivienda colectiva;Variación anual;2017;0,7
7;Castilla y León;24;León;Vivienda colectiva;Variación anual;2016;1
7;Castilla y León;24;León;Vivienda colectiva;Variación anual;2015;-0,6
7;Castilla y León;24;León;Vivienda colectiva;Variación anual;2014;-0,4
7;Castilla y León;24;León;Vivienda colectiva;Variación anual;2013;-1,5
7;Castilla y León;24;León;Vivienda colectiva;Variación anual;2012;0
7;Castilla y León;24;León;Vivienda colectiva;Variación anual;2011;0
9;Cataluña;25;Lleida;Vivienda unifamiliar;Índice;2023;110,89
9;Cataluña;25;Lleida;Vivienda unifamiliar;Índice;2022;109,178
9;Cataluña;25;Lleida;Vivienda unifamiliar;Índice;2021;107,585
9;Cataluña;25;Lleida;Vivienda unifamiliar;Índice;2020;105,114
9;Cataluña;25;Lleida;Vivienda unifamiliar;Índice;2019;103,643
9;Cataluña;25;Lleida;Vivienda unifamiliar;Índice;2018;102,772
9;Cataluña;25;Lleida;Vivienda unifamiliar;Índice;2017;101,327
9;Cataluña;25;Lleida;Vivienda unifamiliar;Índice;2016;100,857
9;Cataluña;25;Lleida;Vivienda unifamiliar;Índice;2015;100
9;Cataluña;25;Lleida;Vivienda unifamiliar;Índice;2014;99,456
9;Cataluña;25;Lleida;Vivienda unifamiliar;Índice;2013;99,609
9;Cataluña;25;Lleida;Vivienda unifamiliar;Índice;2012;102,234
9;Cataluña;25;Lleida;Vivienda unifamiliar;Índice;2011;104,501
9;Cataluña;25;Lleida;Vivienda unifamiliar;Variación anual;2023;1,6
9;Cataluña;25;Lleida;Vivienda unifamiliar;Variación anual;2022;1,5
9;Cataluña;25;Lleida;Vivienda unifamiliar;Variación anual;2021;2,4
9;Cataluña;25;Lleida;Vivienda unifamiliar;Variación anual;2020;1,4
9;Cataluña;25;Lleida;Vivienda unifamiliar;Variación anual;2019;0,8
9;Cataluña;25;Lleida;Vivienda unifamiliar;Variación anual;2018;1,4
9;Cataluña;25;Lleida;Vivienda unifamiliar;Variación anual;2017;0,5
9;Cataluña;25;Lleida;Vivienda unifamiliar;Variación anual;2016;0,9
9;Cataluña;25;Lleida;Vivienda unifamiliar;Variación anual;2015;0,5
9;Cataluña;25;Lleida;Vivienda unifamiliar;Variación anual;2014;-0,2
9;Cataluña;25;Lleida;Vivienda unifamiliar;Variación anual;2013;-2,6
9;Cataluña;25;Lleida;Vivienda unifamiliar;Variación anual;2012;-2,2
9;Cataluña;25;Lleida;Vivienda unifamiliar;Variación anual;2011;0
9;Cataluña;25;Lleida;Vivienda colectiva;Índice;2023;116,26
9;Cataluña;25;Lleida;Vivienda colectiva;Índice;2022;113,309
9;Cataluña;25;Lleida;Vivienda colectiva;Índice;2021;110,413
9;Cataluña;25;Lleida;Vivienda colectiva;Índice;2020;107,933
9;Cataluña;25;Lleida;Vivienda colectiva;Índice;2019;106,411
9;Cataluña;25;Lleida;Vivienda colectiva;Índice;2018;103,728
9;Cataluña;25;Lleida;Vivienda colectiva;Índice;2017;102,056
9;Cataluña;25;Lleida;Vivienda colectiva;Índice;2016;100,955
9;Cataluña;25;Lleida;Vivienda colectiva;Índice;2015;100
9;Cataluña;25;Lleida;Vivienda colectiva;Índice;2014;100,43
9;Cataluña;25;Lleida;Vivienda colectiva;Índice;2013;101,836
9;Cataluña;25;Lleida;Vivienda colectiva;Índice;2012;104,895
9;Cataluña;25;Lleida;Vivienda colectiva;Índice;2011;107,156
9;Cataluña;25;Lleida;Vivienda colectiva;Variación anual;2023;2,6
9;Cataluña;25;Lleida;Vivienda colectiva;Variación anual;2022;2,6
9;Cataluña;25;Lleida;Vivienda colectiva;Variación anual;2021;2,3
9;Cataluña;25;Lleida;Vivienda colectiva;Variación anual;2020;1,4
9;Cataluña;25;Lleida;Vivienda colectiva;Variación anual;2019;2,6
9;Cataluña;25;Lleida;Vivienda colectiva;Variación anual;2018;1,6
9;Cataluña;25;Lleida;Vivienda colectiva;Variación anual;2017;1,1
9;Cataluña;25;Lleida;Vivienda colectiva;Variación anual;2016;1
9;Cataluña;25;Lleida;Vivienda colectiva;Variación anual;2015;-0,4
9;Cataluña;25;Lleida;Vivienda colectiva;Variación anual;2014;-1,4
9;Cataluña;25;Lleida;Vivienda colectiva;Variación anual;2013;-2,9
9;Cataluña;25;Lleida;Vivienda colectiva;Variación anual;2012;-2,1
9;Cataluña;25;Lleida;Vivienda colectiva;Variación anual;2011;0
17;La Rioja;26;La Rioja;Vivienda unifamiliar;Índice;2023;111,082
17;La Rioja;26;La Rioja;Vivienda unifamiliar;Índice;2022;109,499
17;La Rioja;26;La Rioja;Vivienda unifamiliar;Índice;2021;107,828
17;La Rioja;26;La Rioja;Vivienda unifamiliar;Índice;2020;106,506
17;La Rioja;26;La Rioja;Vivienda unifamiliar;Índice;2019;106,86
17;La Rioja;26;La Rioja;Vivienda unifamiliar;Índice;2018;103,605
17;La Rioja;26;La Rioja;Vivienda unifamiliar;Índice;2017;103,675
17;La Rioja;26;La Rioja;Vivienda unifamiliar;Índice;2016;101,269
17;La Rioja;26;La Rioja;Vivienda unifamiliar;Índice;2015;100
17;La Rioja;26;La Rioja;Vivienda unifamiliar;Índice;2014;99,135
17;La Rioja;26;La Rioja;Vivienda unifamiliar;Índice;2013;101,4
17;La Rioja;26;La Rioja;Vivienda unifamiliar;Índice;2012;101,296
17;La Rioja;26;La Rioja;Vivienda unifamiliar;Índice;2011;100,271
17;La Rioja;26;La Rioja;Vivienda unifamiliar;Variación anual;2023;1,4
17;La Rioja;26;La Rioja;Vivienda unifamiliar;Variación anual;2022;1,5
17;La Rioja;26;La Rioja;Vivienda unifamiliar;Variación anual;2021;1,2
17;La Rioja;26;La Rioja;Vivienda unifamiliar;Variación anual;2020;-0,3
17;La Rioja;26;La Rioja;Vivienda unifamiliar;Variación anual;2019;3,1
17;La Rioja;26;La Rioja;Vivienda unifamiliar;Variación anual;2018;-0,1
17;La Rioja;26;La Rioja;Vivienda unifamiliar;Variación anual;2017;2,4
17;La Rioja;26;La Rioja;Vivienda unifamiliar;Variación anual;2016;1,3
17;La Rioja;26;La Rioja;Vivienda unifamiliar;Variación anual;2015;0,9
17;La Rioja;26;La Rioja;Vivienda unifamiliar;Variación anual;2014;-2,2
17;La Rioja;26;La Rioja;Vivienda unifamiliar;Variación anual;2013;0,1
17;La Rioja;26;La Rioja;Vivienda unifamiliar;Variación anual;2012;1
17;La Rioja;26;La Rioja;Vivienda unifamiliar;Variación anual;2011;0
17;La Rioja;26;La Rioja;Vivienda colectiva;Índice;2023;116,209
17;La Rioja;26;La Rioja;Vivienda colectiva;Índice;2022;113,59
17;La Rioja;26;La Rioja;Vivienda colectiva;Índice;2021;110,774
17;La Rioja;26;La Rioja;Vivienda colectiva;Índice;2020;108,808
17;La Rioja;26;La Rioja;Vivienda colectiva;Índice;2019;107,54
17;La Rioja;26;La Rioja;Vivienda colectiva;Índice;2018;104,643
17;La Rioja;26;La Rioja;Vivienda colectiva;Índice;2017;102,986
17;La Rioja;26;La Rioja;Vivienda colectiva;Índice;2016;101,619
17;La Rioja;26;La Rioja;Vivienda colectiva;Índice;2015;100
17;La Rioja;26;La Rioja;Vivienda colectiva;Índice;2014;100,145
17;La Rioja;26;La Rioja;Vivienda colectiva;Índice;2013;101,987
17;La Rioja;26;La Rioja;Vivienda colectiva;Índice;2012;105,326
17;La Rioja;26;La Rioja;Vivienda colectiva;Índice;2011;107,946
17;La Rioja;26;La Rioja;Vivienda colectiva;Variación anual;2023;2,3
17;La Rioja;26;La Rioja;Vivienda colectiva;Variación anual;2022;2,5
17;La Rioja;26;La Rioja;Vivienda colectiva;Variación anual;2021;1,8
17;La Rioja;26;La Rioja;Vivienda colectiva;Variación anual;2020;1,2
17;La Rioja;26;La Rioja;Vivienda colectiva;Variación anual;2019;2,8
17;La Rioja;26;La Rioja;Vivienda colectiva;Variación anual;2018;1,6
17;La Rioja;26;La Rioja;Vivienda colectiva;Variación anual;2017;1,3
17;La Rioja;26;La Rioja;Vivienda colectiva;Variación anual;2016;1,6
17;La Rioja;26;La Rioja;Vivienda colectiva;Variación anual;2015;-0,1
17;La Rioja;26;La Rioja;Vivienda colectiva;Variación anual;2014;-1,8
17;La Rioja;26;La Rioja;Vivienda colectiva;Variación anual;2013;-3,2
17;La Rioja;26;La Rioja;Vivienda colectiva;Variación anual;2012;-2,4
17;La Rioja;26;La Rioja;Vivienda colectiva;Variación anual;2011;0
12;Galicia;27;Lugo;Vivienda unifamiliar;Índice;2023;109,603
12;Galicia;27;Lugo;Vivienda unifamiliar;Índice;2022;108,798
12;Galicia;27;Lugo;Vivienda unifamiliar;Índice;2021;106,831
12;Galicia;27;Lugo;Vivienda unifamiliar;Índice;2020;105,041
12;Galicia;27;Lugo;Vivienda unifamiliar;Índice;2019;104,347
12;Galicia;27;Lugo;Vivienda unifamiliar;Índice;2018;101,543
12;Galicia;27;Lugo;Vivienda unifamiliar;Índice;2017;100,931
12;Galicia;27;Lugo;Vivienda unifamiliar;Índice;2016;100,171
12;Galicia;27;Lugo;Vivienda unifamiliar;Índice;2015;100
12;Galicia;27;Lugo;Vivienda unifamiliar;Índice;2014;97,991
12;Galicia;27;Lugo;Vivienda unifamiliar;Índice;2013;99,511
12;Galicia;27;Lugo;Vivienda unifamiliar;Índice;2012;101,388
12;Galicia;27;Lugo;Vivienda unifamiliar;Índice;2011;101,444
12;Galicia;27;Lugo;Vivienda unifamiliar;Variación anual;2023;0,7
12;Galicia;27;Lugo;Vivienda unifamiliar;Variación anual;2022;1,8
12;Galicia;27;Lugo;Vivienda unifamiliar;Variación anual;2021;1,7
12;Galicia;27;Lugo;Vivienda unifamiliar;Variación anual;2020;0,7
12;Galicia;27;Lugo;Vivienda unifamiliar;Variación anual;2019;2,8
12;Galicia;27;Lugo;Vivienda unifamiliar;Variación anual;2018;0,6
12;Galicia;27;Lugo;Vivienda unifamiliar;Variación anual;2017;0,8
12;Galicia;27;Lugo;Vivienda unifamiliar;Variación anual;2016;0,2
12;Galicia;27;Lugo;Vivienda unifamiliar;Variación anual;2015;2
12;Galicia;27;Lugo;Vivienda unifamiliar;Variación anual;2014;-1,5
12;Galicia;27;Lugo;Vivienda unifamiliar;Variación anual;2013;-1,9
12;Galicia;27;Lugo;Vivienda unifamiliar;Variación anual;2012;-0,1
12;Galicia;27;Lugo;Vivienda unifamiliar;Variación anual;2011;0
12;Galicia;27;Lugo;Vivienda colectiva;Índice;2023;112,559
12;Galicia;27;Lugo;Vivienda colectiva;Índice;2022;109,831
12;Galicia;27;Lugo;Vivienda colectiva;Índice;2021;107,333
12;Galicia;27;Lugo;Vivienda colectiva;Índice;2020;105,334
12;Galicia;27;Lugo;Vivienda colectiva;Índice;2019;104,503
12;Galicia;27;Lugo;Vivienda colectiva;Índice;2018;101,855
12;Galicia;27;Lugo;Vivienda colectiva;Índice;2017;101,322
12;Galicia;27;Lugo;Vivienda colectiva;Índice;2016;100,732
12;Galicia;27;Lugo;Vivienda colectiva;Índice;2015;100
12;Galicia;27;Lugo;Vivienda colectiva;Índice;2014;100,378
12;Galicia;27;Lugo;Vivienda colectiva;Índice;2013;100,717
12;Galicia;27;Lugo;Vivienda colectiva;Índice;2012;102,95
12;Galicia;27;Lugo;Vivienda colectiva;Índice;2011;103,048
12;Galicia;27;Lugo;Vivienda colectiva;Variación anual;2023;2,5
12;Galicia;27;Lugo;Vivienda colectiva;Variación anual;2022;2,3
12;Galicia;27;Lugo;Vivienda colectiva;Variación anual;2021;1,9
12;Galicia;27;Lugo;Vivienda colectiva;Variación anual;2020;0,8
12;Galicia;27;Lugo;Vivienda colectiva;Variación anual;2019;2,6
12;Galicia;27;Lugo;Vivienda colectiva;Variación anual;2018;0,5
12;Galicia;27;Lugo;Vivienda colectiva;Variación anual;2017;0,6
12;Galicia;27;Lugo;Vivienda colectiva;Variación anual;2016;0,7
12;Galicia;27;Lugo;Vivienda colectiva;Variación anual;2015;-0,4
12;Galicia;27;Lugo;Vivienda colectiva;Variación anual;2014;-0,3
12;Galicia;27;Lugo;Vivienda colectiva;Variación anual;2013;-2,2
12;Galicia;27;Lugo;Vivienda colectiva;Variación anual;2012;-0,1
12;Galicia;27;Lugo;Vivienda colectiva;Variación anual;2011;0
13;Comunidad de Madrid;28;Madrid;Vivienda unifamiliar;Índice;2023;114,383
13;Comunidad de Madrid;28;Madrid;Vivienda unifamiliar;Índice;2022;111,966
13;Comunidad de Madrid;28;Madrid;Vivienda unifamiliar;Índice;2021;109,206
13;Comunidad de Madrid;28;Madrid;Vivienda unifamiliar;Índice;2020;107,279
13;Comunidad de Madrid;28;Madrid;Vivienda unifamiliar;Índice;2019;106,716
13;Comunidad de Madrid;28;Madrid;Vivienda unifamiliar;Índice;2018;104,718
13;Comunidad de Madrid;28;Madrid;Vivienda unifamiliar;Índice;2017;102,999
13;Comunidad de Madrid;28;Madrid;Vivienda unifamiliar;Índice;2016;101,305
13;Comunidad de Madrid;28;Madrid;Vivienda unifamiliar;Índice;2015;100
13;Comunidad de Madrid;28;Madrid;Vivienda unifamiliar;Índice;2014;99,205
13;Comunidad de Madrid;28;Madrid;Vivienda unifamiliar;Índice;2013;99,86
13;Comunidad de Madrid;28;Madrid;Vivienda unifamiliar;Índice;2012;102,578
13;Comunidad de Madrid;28;Madrid;Vivienda unifamiliar;Índice;2011;104,787
13;Comunidad de Madrid;28;Madrid;Vivienda unifamiliar;Variación anual;2023;2,2
13;Comunidad de Madrid;28;Madrid;Vivienda unifamiliar;Variación anual;2022;2,5
13;Comunidad de Madrid;28;Madrid;Vivienda unifamiliar;Variación anual;2021;1,8
13;Comunidad de Madrid;28;Madrid;Vivienda unifamiliar;Variación anual;2020;0,5
13;Comunidad de Madrid;28;Madrid;Vivienda unifamiliar;Variación anual;2019;1,9
13;Comunidad de Madrid;28;Madrid;Vivienda unifamiliar;Variación anual;2018;1,7
13;Comunidad de Madrid;28;Madrid;Vivienda unifamiliar;Variación anual;2017;1,7
13;Comunidad de Madrid;28;Madrid;Vivienda unifamiliar;Variación anual;2016;1,3
13;Comunidad de Madrid;28;Madrid;Vivienda unifamiliar;Variación anual;2015;0,8
13;Comunidad de Madrid;28;Madrid;Vivienda unifamiliar;Variación anual;2014;-0,7
13;Comunidad de Madrid;28;Madrid;Vivienda unifamiliar;Variación anual;2013;-2,6
13;Comunidad de Madrid;28;Madrid;Vivienda unifamiliar;Variación anual;2012;-2,1
13;Comunidad de Madrid;28;Madrid;Vivienda unifamiliar;Variación anual;2011;0
13;Comunidad de Madrid;28;Madrid;Vivienda colectiva;Índice;2023;118,443
13;Comunidad de Madrid;28;Madrid;Vivienda colectiva;Índice;2022;115,529
13;Comunidad de Madrid;28;Madrid;Vivienda colectiva;Índice;2021;112,774
13;Comunidad de Madrid;28;Madrid;Vivienda colectiva;Índice;2020;111,724
13;Comunidad de Madrid;28;Madrid;Vivienda colectiva;Índice;2019;110,998
13;Comunidad de Madrid;28;Madrid;Vivienda colectiva;Índice;2018;106,612
13;Comunidad de Madrid;28;Madrid;Vivienda colectiva;Índice;2017;103,701
13;Comunidad de Madrid;28;Madrid;Vivienda colectiva;Índice;2016;101,787
13;Comunidad de Madrid;28;Madrid;Vivienda colectiva;Índice;2015;100
13;Comunidad de Madrid;28;Madrid;Vivienda colectiva;Índice;2014;99,594
13;Comunidad de Madrid;28;Madrid;Vivienda colectiva;Índice;2013;100,531
13;Comunidad de Madrid;28;Madrid;Vivienda colectiva;Índice;2012;103,757
13;Comunidad de Madrid;28;Madrid;Vivienda colectiva;Índice;2011;105,308
13;Comunidad de Madrid;28;Madrid;Vivienda colectiva;Variación anual;2023;2,5
13;Comunidad de Madrid;28;Madrid;Vivienda colectiva;Variación anual;2022;2,4
13;Comunidad de Madrid;28;Madrid;Vivienda colectiva;Variación anual;2021;0,9
13;Comunidad de Madrid;28;Madrid;Vivienda colectiva;Variación anual;2020;0,7
13;Comunidad de Madrid;28;Madrid;Vivienda colectiva;Variación anual;2019;4,1
13;Comunidad de Madrid;28;Madrid;Vivienda colectiva;Variación anual;2018;2,8
13;Comunidad de Madrid;28;Madrid;Vivienda colectiva;Variación anual;2017;1,9
13;Comunidad de Madrid;28;Madrid;Vivienda colectiva;Variación anual;2016;1,8
13;Comunidad de Madrid;28;Madrid;Vivienda colectiva;Variación anual;2015;0,4
13;Comunidad de Madrid;28;Madrid;Vivienda colectiva;Variación anual;2014;-0,9
13;Comunidad de Madrid;28;Madrid;Vivienda colectiva;Variación anual;2013;-3,1
13;Comunidad de Madrid;28;Madrid;Vivienda colectiva;Variación anual;2012;-1,5
13;Comunidad de Madrid;28;Madrid;Vivienda colectiva;Variación anual;2011;0
1;Andalucía;29;Málaga;Vivienda unifamiliar;Índice;2023;119,414
1;Andalucía;29;Málaga;Vivienda unifamiliar;Índice;2022;115,801
1;Andalucía;29;Málaga;Vivienda unifamiliar;Índice;2021;112,534
1;Andalucía;29;Málaga;Vivienda unifamiliar;Índice;2020;110,402
1;Andalucía;29;Málaga;Vivienda unifamiliar;Índice;2019;110,299
1;Andalucía;29;Málaga;Vivienda unifamiliar;Índice;2018;108,019
1;Andalucía;29;Málaga;Vivienda unifamiliar;Índice;2017;104,804
1;Andalucía;29;Málaga;Vivienda unifamiliar;Índice;2016;101,993
1;Andalucía;29;Málaga;Vivienda unifamiliar;Índice;2015;100
1;Andalucía;29;Málaga;Vivienda unifamiliar;Índice;2014;99,125
1;Andalucía;29;Málaga;Vivienda unifamiliar;Índice;2013;98,588
1;Andalucía;29;Málaga;Vivienda unifamiliar;Índice;2012;100,312
1;Andalucía;29;Málaga;Vivienda unifamiliar;Índice;2011;101,607
1;Andalucía;29;Málaga;Vivienda unifamiliar;Variación anual;2023;3,1
1;Andalucía;29;Málaga;Vivienda unifamiliar;Variación anual;2022;2,9
1;Andalucía;29;Málaga;Vivienda unifamiliar;Variación anual;2021;1,9
1;Andalucía;29;Málaga;Vivienda unifamiliar;Variación anual;2020;0,1
1;Andalucía;29;Málaga;Vivienda unifamiliar;Variación anual;2019;2,1
1;Andalucía;29;Málaga;Vivienda unifamiliar;Variación anual;2018;3,1
1;Andalucía;29;Málaga;Vivienda unifamiliar;Variación anual;2017;2,8
1;Andalucía;29;Málaga;Vivienda unifamiliar;Variación anual;2016;2
1;Andalucía;29;Málaga;Vivienda unifamiliar;Variación anual;2015;0,9
1;Andalucía;29;Málaga;Vivienda unifamiliar;Variación anual;2014;0,5
1;Andalucía;29;Málaga;Vivienda unifamiliar;Variación anual;2013;-1,7
1;Andalucía;29;Málaga;Vivienda unifamiliar;Variación anual;2012;-1,3
1;Andalucía;29;Málaga;Vivienda unifamiliar;Variación anual;2011;0
1;Andalucía;29;Málaga;Vivienda colectiva;Índice;2023;125,01
1;Andalucía;29;Málaga;Vivienda colectiva;Índice;2022;120,685
1;Andalucía;29;Málaga;Vivienda colectiva;Índice;2021;116,541
1;Andalucía;29;Málaga;Vivienda colectiva;Índice;2020;114,407
1;Andalucía;29;Málaga;Vivienda colectiva;Índice;2019;113,537
1;Andalucía;29;Málaga;Vivienda colectiva;Índice;2018;108,405
1;Andalucía;29;Málaga;Vivienda colectiva;Índice;2017;104,823
1;Andalucía;29;Málaga;Vivienda colectiva;Índice;2016;102,517
1;Andalucía;29;Málaga;Vivienda colectiva;Índice;2015;100
1;Andalucía;29;Málaga;Vivienda colectiva;Índice;2014;99,762
1;Andalucía;29;Málaga;Vivienda colectiva;Índice;2013;100,117
1;Andalucía;29;Málaga;Vivienda colectiva;Índice;2012;102,538
1;Andalucía;29;Málaga;Vivienda colectiva;Índice;2011;104,296
1;Andalucía;29;Málaga;Vivienda colectiva;Variación anual;2023;3,6
1;Andalucía;29;Málaga;Vivienda colectiva;Variación anual;2022;3,6
1;Andalucía;29;Málaga;Vivienda colectiva;Variación anual;2021;1,9
1;Andalucía;29;Málaga;Vivienda colectiva;Variación anual;2020;0,8
1;Andalucía;29;Málaga;Vivienda colectiva;Variación anual;2019;4,7
1;Andalucía;29;Málaga;Vivienda colectiva;Variación anual;2018;3,4
1;Andalucía;29;Málaga;Vivienda colectiva;Variación anual;2017;2,2
1;Andalucía;29;Málaga;Vivienda colectiva;Variación anual;2016;2,5
1;Andalucía;29;Málaga;Vivienda colectiva;Variación anual;2015;0,2
1;Andalucía;29;Málaga;Vivienda colectiva;Variación anual;2014;-0,4
1;Andalucía;29;Málaga;Vivienda colectiva;Variación anual;2013;-2,4
1;Andalucía;29;Málaga;Vivienda colectiva;Variación anual;2012;-1,7
1;Andalucía;29;Málaga;Vivienda colectiva;Variación anual;2011;0
14;Murcia;30;Murcia;Vivienda unifamiliar;Índice;2023;112,829
14;Murcia;30;Murcia;Vivienda unifamiliar;Índice;2022;110,735
14;Murcia;30;Murcia;Vivienda unifamiliar;Índice;2021;108,746
14;Murcia;30;Murcia;Vivienda unifamiliar;Índice;2020;106,892
14;Murcia;30;Murcia;Vivienda unifamiliar;Índice;2019;105,779
14;Murcia;30;Murcia;Vivienda unifamiliar;Índice;2018;103,682
14;Murcia;30;Murcia;Vivienda unifamiliar;Índice;2017;101,975
14;Murcia;30;Murcia;Vivienda unifamiliar;Índice;2016;101,468
14;Murcia;30;Murcia;Vivienda unifamiliar;Índice;2015;100
14;Murcia;30;Murcia;Vivienda unifamiliar;Índice;2014;100,52
14;Murcia;30;Murcia;Vivienda unifamiliar;Índice;2013;101,029
14;Murcia;30;Murcia;Vivienda unifamiliar;Índice;2012;104,514
